sender_id,receiver_id,value,corrected
180,255,2.0,1
3,255,2.0,0
140,256,0.0,1
34,256,0.0,1
34,256,0.0,1
34,256,-1.0,1
34,257,-1.0,1
3,258,2.0,0
132,258,1.0,0
34,258,0.0,1
97,258,2.0,0
97,259,2.0,1
121,259,0.0,1
170,259,-2.0,0
34,259,-2.0,0
14,260,-1.0,1
34,260,-2.0,0
34,260,-2.0,0
39,260,-1.0,0
34,260,-2.0,0
39,260,-1.0,1
34,260,-2.0,0
247,260,1.0,0
34,260,-2.0,0
34,260,-1.0,1
165,260,0.0,1
247,260,1.0,0
34,260,-2.0,0
132,261,1.0,0
132,261,0.0,1
57,262,1.0,1
174,262,0.0,1
433,263,1.0,1
433,263,2.0,0
30,264,-1.0,1
34,264,-1.0,1
34,264,-1.0,1
140,264,0.0,1
30,264,-2.0,1
140,264,0.0,1
101,264,0.0,1
140,264,0.0,1
166,264,0.0,1
34,264,-2.0,1
247,264,0.0,0
34,264,-1.0,1
101,264,1.0,1
97,264,2.0,1
34,264,-1.0,1
34,264,0.0,1
165,264,0.0,1
101,264,1.0,1
165,264,0.0,1
19,264,1.0,1
113,264,0.0,1
34,264,0.0,1
226,264,1.0,1
5,264,1.0,1
34,264,-1.0,1
34,265,-1.0,1
140,265,1.0,1
30,265,1.0,1
132,265,0.0,0
247,265,2.0,1
34,266,-1.0,1
34,266,-1.0,1
97,266,0.0,1
0,266,2.0,0
97,266,2.0,1
165,266,1.0,1
165,266,-1.0,1
97,266,0.0,1
34,266,-1.0,1
132,266,0.0,1
140,266,0.0,1
140,266,-1.0,1
34,266,-2.0,1
34,266,-1.0,1
34,266,-1.0,1
165,266,0.0,1
159,266,0.0,1
34,266,-2.0,1
170,266,0.0,1
34,266,-1.0,1
34,266,-1.0,1
34,266,-1.0,1
34,266,-1.0,1
175,266,0.0,1
159,266,1.0,1
34,266,-2.0,1
97,267,0.0,1
101,267,0.0,1
166,267,2.0,1
237,267,2.0,0
34,267,0.0,1
132,267,0.0,0
132,267,-1.0,1
30,267,1.0,1
34,267,-1.0,1
271,267,1.0,1
271,267,0.0,1
0,267,2.0,0
34,267,0.0,1
271,267,0.0,1
140,267,0.0,1
140,267,0.0,1
14,267,1.0,1
19,267,1.0,1
165,267,2.0,0
123,267,2.0,0
165,267,1.0,1
237,267,2.0,1
97,267,0.0,1
57,267,1.0,1
247,268,1.0,0
34,268,0.0,1
140,268,1.0,0
165,268,2.0,1
258,268,0.0,1
132,268,1.0,1
165,268,1.0,1
132,268,0.0,1
192,268,1.0,1
165,269,0.0,1
34,269,-2.0,1
30,269,-2.0,0
34,269,-2.0,0
34,269,-2.0,0
140,269,0.0,1
34,269,-2.0,0
34,269,-1.0,1
34,269,-1.0,1
34,269,-2.0,1
34,269,-2.0,0
39,269,-2.0,0
34,269,-2.0,0
34,269,-2.0,1
165,269,0.0,1
123,269,0.0,1
153,269,0.0,1
123,269,0.0,1
153,269,0.0,1
165,269,0.0,1
101,269,-1.0,1
165,269,-2.0,0
34,269,-2.0,1
165,269,0.0,1
97,269,0.0,1
34,269,-1.0,1
34,269,-2.0,1
34,269,-2.0,1
97,269,0.0,1
165,269,-1.0,1
123,269,-1.0,1
34,269,-1.0,1
45,269,-1.0,0
170,269,-2.0,1
34,269,-2.0,1
34,269,-1.0,1
34,269,-2.0,1
226,269,0.0,1
247,269,1.0,0
153,269,0.0,0
165,269,-2.0,0
34,269,-2.0,1
113,269,-2.0,1
34,269,-2.0,0
247,269,1.0,0
34,269,-2.0,1
114,269,-1.0,1
247,269,1.0,0
34,269,-1.0,1
45,269,-1.0,0
34,269,-2.0,1
192,269,0.0,1
34,269,-2.0,1
34,269,-1.0,1
39,269,-1.0,0
226,269,0.0,1
247,269,-1.0,0
34,269,-2.0,1
214,269,0.0,1
247,269,-1.0,0
34,269,-2.0,0
280,269,2.0,0
34,269,-2.0,1
34,269,-2.0,0
170,270,0.0,1
34,271,0.0,1
30,271,1.0,1
19,272,2.0,1
132,273,1.0,1
165,273,1.0,1
97,273,2.0,0
19,273,1.0,1
5,273,2.0,0
247,274,-1.0,1
140,275,0.0,1
166,276,-1.0,1
247,276,1.0,1
129,276,0.0,1
0,277,2.0,0
175,277,1.0,1
192,277,1.0,1
97,277,1.0,1
172,277,1.0,0
45,277,0.0,0
101,277,1.0,1
192,277,1.0,1
247,277,0.0,0
166,277,1.0,1
247,278,1.0,1
5,278,2.0,1
247,278,1.0,1
170,278,-1.0,1
34,279,0.0,1
192,279,1.0,0
34,281,-1.0,1
226,282,0.0,1
45,282,1.0,0
192,282,1.0,1
237,282,1.0,1
237,282,2.0,1
237,282,2.0,1
132,282,1.0,0
132,282,1.0,0
34,283,0.0,1
132,284,0.0,1
247,284,1.0,0
247,284,1.0,0
97,284,1.0,1
34,284,-1.0,1
34,284,-1.0,1
107,284,2.0,0
280,284,2.0,0
34,284,-1.0,0
280,284,2.0,0
0,285,2.0,0
192,285,1.0,1
280,285,1.0,1
165,285,0.0,1
170,285,1.0,1
165,285,0.0,1
192,285,1.0,1
165,285,1.0,1
45,285,0.0,0
123,285,0.0,1
45,285,0.0,0
165,286,0.0,1
123,286,0.0,1
192,287,1.0,0
165,287,-1.0,1
34,287,0.0,1
165,287,0.0,1
165,287,-1.0,1
226,287,1.0,1
172,287,2.0,0
132,287,0.0,1
165,287,0.0,0
34,287,-1.0,1
267,287,1.0,1
267,287,-1.0,1
267,287,0.0,1
34,287,-1.0,1
97,287,2.0,0
97,287,2.0,0
267,287,1.0,1
123,287,1.0,1
247,287,1.0,0
123,287,2.0,1
97,287,2.0,0
97,287,1.0,1
192,287,2.0,0
165,287,1.0,1
247,287,1.0,0
214,287,0.0,1
247,287,1.0,0
214,287,1.0,1
267,287,0.0,1
226,287,1.0,0
132,287,0.0,1
280,287,2.0,1
280,287,2.0,0
214,287,1.0,1
174,287,1.0,1
214,287,-1.0,1
174,287,2.0,0
267,287,2.0,0
247,287,1.0,0
247,287,1.0,0
247,287,1.0,0
132,287,0.0,1
5,287,1.0,1
5,287,-1.0,1
5,287,2.0,0
97,287,1.0,1
166,287,1.0,1
132,287,2.0,0
165,288,0.0,1
34,288,-1.0,1
165,288,-1.0,1
97,289,1.0,1
247,289,0.0,1
247,289,0.0,1
247,289,1.0,1
3,290,1.0,1
132,291,1.0,0
267,291,0.0,1
73,291,1.0,1
34,291,-1.0,1
132,291,1.0,1
247,291,1.0,1
247,291,1.0,1
247,291,1.0,1
247,291,0.0,1
247,291,-1.0,1
132,291,1.0,0
97,291,2.0,1
57,291,0.0,1
166,291,-1.0,1
132,291,1.0,0
247,291,0.0,1
247,291,0.0,1
57,291,-1.0,1
14,291,1.0,1
45,292,-1.0,0
101,292,-1.0,1
280,292,1.0,0
170,292,-2.0,1
34,292,-1.0,1
247,292,0.0,1
192,293,1.0,1
247,293,0.0,0
34,293,0.0,1
280,294,2.0,0
5,294,2.0,0
5,294,2.0,0
47,294,0.0,1
47,294,1.0,1
47,294,0.0,1
39,294,-2.0,1
192,296,-1.0,0
153,296,1.0,1
247,296,1.0,0
34,296,-1.0,1
34,296,-1.0,1
165,296,0.0,1
113,296,0.0,1
132,296,0.0,0
226,296,1.0,1
34,296,-1.0,1
165,296,-1.0,1
114,296,0.0,1
165,296,1.0,1
34,296,-1.0,1
221,296,1.0,1
34,296,-1.0,1
121,296,-1.0,1
121,296,1.0,0
165,296,0.0,1
121,296,0.0,1
192,296,1.0,1
267,296,0.0,1
132,296,0.0,0
45,296,1.0,0
132,296,0.0,1
170,296,0.0,1
226,296,0.0,0
247,296,1.0,0
132,296,0.0,0
132,296,1.0,0
5,296,2.0,1
132,296,0.0,1
132,296,0.0,1
5,296,2.0,0
34,296,-1.0,1
132,296,1.0,0
247,296,-1.0,1
96,296,0.0,1
107,296,2.0,0
34,296,-1.0,1
57,296,1.0,1
247,296,0.0,1
247,297,0.0,0
132,298,1.0,0
132,298,0.0,0
96,299,1.0,1
34,299,-1.0,1
14,299,0.0,1
306,300,1.0,1
247,300,1.0,1
170,301,0.0,1
34,301,0.0,1
5,301,1.0,1
166,301,1.0,1
5,301,1.0,1
34,301,-1.0,1
47,301,1.0,1
34,302,-1.0,1
132,303,1.0,0
192,303,1.0,0
34,303,0.0,1
247,303,1.0,0
247,303,1.0,0
170,303,-1.0,1
34,303,2.0,0
34,304,0.0,1
132,305,1.0,0
96,307,0.0,1
114,308,2.0,1
132,308,2.0,1
132,308,1.0,0
34,308,-1.0,1
34,308,-1.0,1
5,308,1.0,1
34,308,0.0,1
247,309,0.0,0
267,309,0.0,1
34,310,-2.0,1
226,310,-1.0,1
247,310,0.0,0
247,310,0.0,0
247,310,1.0,0
45,310,0.0,0
34,310,-1.0,1
101,310,1.0,1
226,310,1.0,1
280,310,2.0,0
247,310,1.0,0
247,310,1.0,0
132,310,0.0,1
132,310,1.0,1
21,310,-1.0,1
5,310,0.0,1
247,311,1.0,1
132,312,1.0,0
34,312,0.0,1
132,312,0.0,1
132,312,0.0,1
132,312,1.0,0
132,312,0.0,1
166,312,1.0,1
247,312,1.0,0
34,312,0.0,1
247,312,1.0,1
247,312,-1.0,1
247,312,1.0,1
247,312,0.0,1
267,312,1.0,1
247,312,1.0,1
294,312,1.0,1
5,312,1.0,1
5,312,1.0,1
166,312,2.0,0
34,312,0.0,1
5,312,1.0,1
166,312,0.0,1
132,312,0.0,1
34,312,0.0,1
97,312,0.0,1
132,312,1.0,0
132,312,1.0,0
34,312,0.0,1
97,312,2.0,0
247,312,2.0,0
34,313,0.0,1
247,313,1.0,0
34,313,0.0,1
34,313,0.0,1
101,313,1.0,1
73,313,2.0,1
45,313,-1.0,0
73,313,1.0,1
101,313,0.0,1
132,313,1.0,0
132,313,1.0,1
101,313,1.0,1
132,313,-1.0,1
132,313,0.0,1
132,313,1.0,0
133,313,2.0,1
34,313,1.0,1
247,313,1.0,0
132,313,0.0,0
174,313,0.0,1
45,313,0.0,0
132,313,2.0,0
5,313,2.0,0
132,314,1.0,0
132,315,1.0,0
133,315,2.0,0
133,315,0.0,1
247,315,1.0,0
34,315,2.0,1
247,315,1.0,1
34,315,0.0,1
34,315,1.0,1
34,315,1.0,1
34,315,2.0,1
34,316,-2.0,1
34,316,-2.0,1
132,317,1.0,0
247,317,1.0,0
47,317,0.0,1
21,317,1.0,1
57,318,0.0,1
34,318,-1.0,1
132,318,0.0,1
34,318,-1.0,1
247,319,1.0,0
294,319,1.0,1
34,319,-1.0,1
247,319,1.0,0
34,319,0.0,1
21,320,1.0,1
34,320,0.0,1
247,321,1.0,0
280,321,2.0,0
34,321,0.0,1
34,321,-1.0,1
247,322,1.0,0
170,322,-1.0,0
34,322,-1.0,1
34,322,0.0,1
47,323,1.0,1
247,324,1.0,0
247,324,1.0,0
226,324,1.0,1
247,324,0.0,1
132,324,0.0,0
5,324,1.0,1
57,324,1.0,1
34,324,0.0,1
132,324,1.0,0
108,324,1.0,1
267,324,1.0,1
267,324,0.0,1
132,324,1.0,0
47,324,1.0,1
267,324,2.0,0
5,324,1.0,1
267,324,1.0,1
174,324,0.0,1
226,324,1.0,1
226,324,1.0,1
132,324,1.0,0
57,324,1.0,1
132,325,1.0,0
247,325,1.0,0
34,325,0.0,1
247,325,-1.0,1
132,325,1.0,0
97,325,2.0,1
174,325,0.0,1
267,325,1.0,1
166,325,1.0,1
247,325,2.0,0
34,325,1.0,1
247,325,1.0,1
247,326,1.0,0
247,326,1.0,0
247,326,1.0,0
247,326,1.0,0
247,326,1.0,0
5,326,2.0,1
132,326,0.0,1
132,326,1.0,0
132,326,1.0,1
132,326,0.0,1
34,326,1.0,1
170,326,1.0,1
247,326,1.0,1
34,326,0.0,1
108,326,1.0,1
108,326,1.0,1
97,326,1.0,1
34,326,0.0,1
247,326,1.0,1
132,326,1.0,0
96,326,1.0,1
247,326,1.0,1
247,326,1.0,1
247,326,1.0,1
226,326,1.0,0
166,326,1.0,1
39,326,0.0,1
247,326,1.0,1
247,326,0.0,1
34,326,-1.0,1
97,327,1.0,1
34,327,0.0,1
5,327,1.0,1
247,327,1.0,0
247,328,1.0,1
34,329,-1.0,1
247,329,0.0,1
34,329,0.0,1
96,329,0.0,1
34,329,0.0,1
34,329,-1.0,1
34,329,-1.0,1
247,329,2.0,1
34,329,1.0,1
34,329,0.0,1
34,329,0.0,1
5,330,1.0,1
5,330,2.0,1
5,330,1.0,1
34,330,2.0,1
247,331,0.0,1
247,331,1.0,1
247,331,1.0,1
34,332,0.0,1
34,332,0.0,1
247,332,1.0,1
247,332,1.0,1
5,333,1.0,1
34,333,1.0,1
247,333,2.0,0
132,333,1.0,0
267,333,2.0,1
247,333,1.0,1
5,333,2.0,1
97,333,2.0,0
97,333,2.0,1
97,333,2.0,0
97,333,1.0,1
47,333,1.0,1
5,333,1.0,1
267,333,0.0,1
247,333,1.0,1
170,334,-1.0,0
108,335,1.0,1
34,335,0.0,1
247,336,1.0,1
247,337,0.0,1
226,338,1.0,1
247,338,1.0,1
247,339,2.0,0
247,339,0.0,1
5,339,1.0,1
5,339,1.0,1
247,339,1.0,1
247,340,1.0,1
247,340,1.0,1
271,340,1.0,1
57,340,1.0,1
5,340,1.0,1
247,340,1.0,1
34,340,1.0,1
57,340,1.0,1
247,340,0.0,1
247,340,1.0,1
247,341,0.0,1
247,342,0.0,1
247,342,1.0,1
170,342,0.0,1
57,342,0.0,1
132,342,1.0,0
57,342,0.0,1
132,342,1.0,1
226,342,1.0,1
247,342,1.0,1
226,342,1.0,1
132,342,0.0,1
132,342,1.0,0
34,342,0.0,1
132,342,0.0,1
34,342,1.0,1
34,342,-1.0,1
166,342,1.0,1
247,342,0.0,1
34,342,-1.0,1
132,342,0.0,1
34,342,-1.0,1
34,342,-1.0,1
57,342,1.0,1
166,342,-1.0,1
34,342,-1.0,1
166,342,0.0,1
174,342,-2.0,1
97,342,1.0,1
247,342,1.0,1
5,342,1.0,1
5,342,2.0,0
247,342,1.0,0
247,342,0.0,1
132,342,1.0,1
97,342,2.0,1
247,343,-1.0,1
34,343,-1.0,1
34,343,-1.0,1
247,344,1.0,0
247,344,1.0,1
34,346,-1.0,1
132,346,0.0,1
96,346,0.0,1
247,346,1.0,1
247,346,0.0,1
247,347,-1.0,1
34,347,-2.0,1
34,347,-1.0,1
34,347,-2.0,0
34,347,-1.0,1
247,347,1.0,1
34,347,0.0,1
34,347,-2.0,0
247,347,-1.0,0
247,347,-1.0,0
34,347,-1.0,1
247,347,-2.0,1
34,347,-2.0,1
34,347,-2.0,1
247,348,1.0,1
57,349,1.0,1
47,350,1.0,1
132,350,2.0,0
5,350,1.0,1
57,350,0.0,1
107,350,2.0,0
132,350,1.0,0
34,350,1.0,1
247,350,2.0,0
57,350,1.0,1
5,351,1.0,1
132,351,1.0,1
132,351,1.0,0
174,351,0.0,1
96,351,1.0,1
132,351,0.0,1
57,351,1.0,1
97,351,2.0,1
226,351,1.0,1
107,351,0.0,0
226,351,1.0,1
247,351,1.0,1
247,351,1.0,1
226,351,1.0,1
132,351,0.0,1
57,351,1.0,1
34,351,1.0,1
132,351,1.0,0
132,351,2.0,0
57,351,1.0,1
247,351,0.0,1
132,351,0.0,1
132,351,1.0,1
132,351,1.0,0
57,351,1.0,1
247,351,0.0,1
247,351,1.0,1
132,351,1.0,0
132,351,1.0,1
34,351,0.0,1
132,351,2.0,0
247,351,1.0,1
247,351,1.0,1
247,351,1.0,1
247,351,1.0,1
247,351,1.0,1
247,351,0.0,1
247,351,1.0,1
5,351,1.0,1
97,351,1.0,1
5,351,1.0,1
247,351,0.0,1
57,351,1.0,1
34,352,0.0,1
247,352,1.0,1
5,352,1.0,1
34,352,1.0,1
247,352,1.0,0
132,352,1.0,0
166,352,2.0,1
247,352,1.0,0
57,352,1.0,1
247,353,1.0,1
247,353,0.0,1
247,353,1.0,1
280,353,2.0,0
57,354,0.0,1
5,354,1.0,1
34,354,-1.0,1
57,354,0.0,1
132,354,0.0,1
57,354,0.0,1
247,354,0.0,1
5,354,1.0,1
247,354,1.0,1
247,354,0.0,1
166,354,0.0,1
129,354,1.0,1
132,354,0.0,1
108,354,1.0,1
108,354,1.0,1
247,354,0.0,1
247,355,1.0,1
267,355,-1.0,1
34,355,0.0,1
57,355,0.0,1
34,355,0.0,1
247,355,1.0,1
132,355,2.0,0
247,355,0.0,1
34,355,0.0,1
247,355,1.0,1
34,355,1.0,1
247,356,1.0,1
247,357,0.0,1
247,357,-1.0,1
57,357,0.0,1
5,358,2.0,0
107,358,2.0,0
34,358,1.0,1
97,358,0.0,1
132,358,1.0,1
247,359,0.0,1
57,359,1.0,1
174,359,2.0,0
34,359,1.0,1
132,359,1.0,0
247,359,1.0,0
166,360,2.0,1
132,360,1.0,1
57,360,0.0,1
132,360,1.0,1
247,360,2.0,1
97,360,2.0,1
247,360,2.0,0
247,360,1.0,1
247,360,1.0,1
247,360,0.0,1
247,360,0.0,1
247,360,1.0,1
247,360,2.0,1
247,360,1.0,1
247,360,1.0,1
247,360,0.0,1
247,360,1.0,1
247,360,1.0,1
247,360,2.0,1
166,360,2.0,1
5,360,1.0,1
166,360,2.0,1
166,360,2.0,1
166,360,1.0,1
247,360,2.0,1
5,360,1.0,1
97,360,2.0,1
247,360,1.0,1
247,360,1.0,1
247,360,1.0,1
34,361,0.0,1
247,362,1.0,1
97,362,2.0,1
247,362,1.0,1
247,363,1.0,1
129,363,0.0,1
166,364,0.0,1
34,364,-2.0,0
34,364,-2.0,0
34,364,-2.0,0
34,364,-2.0,0
34,364,-2.0,0
34,364,-2.0,0
247,365,0.0,1
247,365,1.0,1
132,365,1.0,0
166,366,0.0,1
57,366,0.0,1
247,366,-1.0,1
247,366,0.0,1
247,366,1.0,0
166,366,0.0,1
247,366,2.0,0
132,366,1.0,1
34,366,0.0,1
34,366,-1.0,1
57,367,0.0,1
97,367,1.0,1
247,367,0.0,1
247,367,0.0,1
247,368,1.0,1
247,369,0.0,1
57,370,-1.0,1
247,371,1.0,1
97,372,1.0,1
34,373,-2.0,0
34,373,-2.0,0
34,373,-2.0,0
34,373,-2.0,0
247,373,1.0,1
34,373,-2.0,0
34,373,-2.0,0
247,373,0.0,1
34,373,-2.0,0
34,373,-2.0,0
97,374,2.0,0
129,374,1.0,1
132,374,2.0,0
97,374,0.0,1
267,374,0.0,1
267,374,1.0,1
57,374,0.0,1
247,374,2.0,0
132,375,1.0,0
34,375,-1.0,1
57,376,0.0,1
132,376,1.0,0
247,376,1.0,1
108,376,1.0,1
97,376,1.0,1
132,376,1.0,0
34,376,0.0,1
34,376,0.0,1
97,376,1.0,1
97,376,1.0,1
247,376,0.0,1
57,377,1.0,1
267,378,1.0,1
107,378,1.0,1
267,378,0.0,1
247,378,1.0,0
132,378,0.0,1
5,379,1.0,1
57,379,2.0,0
34,379,0.0,1
97,379,1.0,1
97,379,2.0,0
97,380,1.0,1
3,381,1.0,1
132,382,1.0,1
166,382,2.0,1
97,383,2.0,1
97,384,1.0,1
247,385,-1.0,1
132,386,1.0,1
267,386,-1.0,1
247,386,1.0,1
5,387,1.0,1
247,388,1.0,1
166,388,1.0,1
247,388,1.0,1
247,388,1.0,1
132,388,0.0,1
166,388,-1.0,1
14,389,1.0,1
5,389,2.0,0
5,390,0.0,1
5,390,1.0,1
97,390,1.0,1
34,391,-1.0,1
57,391,-1.0,1
111,392,0.0,1
166,392,1.0,1
132,392,1.0,0
132,392,0.0,1
97,392,2.0,1
97,393,1.0,1
34,393,0.0,1
170,393,0.0,1
247,393,0.0,1
5,394,2.0,0
166,394,2.0,1
132,394,0.0,1
14,394,1.0,1
247,394,1.0,1
166,394,-2.0,1
34,394,1.0,1
132,394,1.0,0
57,395,1.0,1
57,395,0.0,1
97,396,2.0,1
132,397,1.0,0
57,398,1.0,1
57,398,1.0,1
57,398,1.0,1
3,399,1.0,1
39,399,-2.0,0
39,399,-2.0,0
170,400,-1.0,1
34,401,-2.0,0
34,401,-2.0,1
34,402,1.0,1
34,402,1.0,1
247,402,2.0,0
247,402,1.0,1
247,402,1.0,0
107,402,2.0,0
247,402,0.0,1
132,402,1.0,0
132,402,1.0,0
132,402,2.0,0
247,402,1.0,1
132,402,0.0,1
132,402,1.0,0
267,402,2.0,0
247,402,0.0,1
247,402,-1.0,1
247,402,2.0,0
132,402,2.0,0
247,403,1.0,1
247,403,2.0,0
247,403,1.0,1
34,403,-1.0,1
247,403,1.0,0
107,404,2.0,0
247,404,1.0,1
132,404,1.0,0
132,405,1.0,0
247,406,2.0,1
247,406,0.0,1
111,406,-1.0,1
247,406,1.0,1
247,406,1.0,1
111,407,-1.0,1
34,407,-1.0,1
247,407,1.0,1
247,408,2.0,0
247,409,1.0,1
247,410,1.0,1
247,410,0.0,1
132,411,2.0,0
57,412,0.0,1
177,414,1.0,1
132,414,1.0,1
132,414,0.0,1
247,414,0.0,1
247,416,0.0,1
132,416,1.0,1
132,417,2.0,0
247,418,1.0,1
247,418,1.0,1
57,418,1.0,1
3,418,2.0,0
132,418,1.0,0
132,418,1.0,0
247,419,1.0,1
132,420,1.0,0
132,420,1.0,0
415,420,1.0,1
29,420,1.0,1
132,420,2.0,0
132,420,1.0,0
57,420,1.0,1
57,421,-1.0,1
34,421,-2.0,0
132,421,0.0,1
415,421,0.0,0
415,421,-1.0,0
34,421,-2.0,1
34,421,-1.0,1
3,422,1.0,1
132,423,1.0,0
57,423,0.0,1
57,424,0.0,1
57,424,0.0,1
433,425,0.0,1
3,426,1.0,1
221,426,0.0,1
57,426,1.0,1
39,426,-1.0,1
221,427,1.0,1
57,427,1.0,1
57,427,1.0,1
57,427,1.0,1
267,427,1.0,1
5,427,2.0,1
263,427,2.0,0
263,427,2.0,1
247,427,0.0,1
247,427,2.0,1
247,427,1.0,1
247,427,1.0,1
132,427,0.0,1
60,427,2.0,0
238,427,0.0,0
247,427,1.0,1
247,427,1.0,1
132,427,1.0,1
57,428,1.0,1
3,428,1.0,1
170,428,0.0,1
57,429,1.0,1
420,430,1.0,1
420,432,1.0,0
420,432,1.0,0
420,432,1.0,0
420,432,1.0,1
247,432,1.0,1
57,433,1.0,1
271,434,1.0,1
5,435,1.0,1
247,436,1.0,1
247,437,1.0,1
